Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
1995-02;14;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-03;684;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-04;998;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-05;384;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-06;260;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-07;407;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-08;1054;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-09;712;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-10;587;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-11;618;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995-12;842;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-01;542;2;0;0;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;
1996-02;1016;1;0;0;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
1996-03;788;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-04;1157;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-05;1265;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-06;1813;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-07;1700;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-08;1073;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-09;689;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-10;727;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-11;936;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996-12;1630;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-01;2090;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-02;1400;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-03;925;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-04;1888;3;3;3;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
1997-05;1109;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-06;2686;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-07;2629;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-08;2737;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-09;1708;8;0;0;;;;;;5;;;;;;;;;;;3;;;;;;;;;;;;;;
1997-10;1718;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997-11;1835;2;0;0;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
1997-12;1418;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998-01;2436;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998-02;2222;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998-03;2180;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998-04;1932;1;0;0;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1998-05;2185;1;0;0;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
1998-06;1792;24;0;0;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;
1998-07;1859;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998-08;1278;5;1;1;;;;;;2;;;;;;;;;;;;;;;3;;;;;;;;;;
1998-09;1758;12;0;0;;3;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;1
1998-10;1385;19;1;1;;;;;;17;;;;;;;;;;;2;;;;;;;;;;;;;;
1998-11;1129;9;1;1;;;;;;5;;;;;;;;;;;2;;;;2;;;;;;;;;;
1998-12;1136;17;0;0;;10;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;
1999-01;1542;56;0;0;;33;1;;;14;;;;;;;;;;;8;;;;;;;;;;;;;;
1999-02;1035;4;0;0;;1;1;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;
1999-03;1374;7;2;2;1;1;;;;2;;;;;;;;;;;3;;;;;;;;;;;;;;
