Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
2015-07;13242;4436;2101;2089;60;3;;21;3;46;21;;83;;;1;9;3091;;2;666;7;8;27;48;75;189;7;;16;32;;;;51
2015-08;8838;2708;1138;1126;61;5;;15;;50;10;;18;;;5;2;1908;;;445;5;1;10;18;70;57;2;;6;23;;;;28
2015-09;7886;2387;1140;1136;60;10;;15;2;37;7;;32;;;5;16;1559;;;406;4;;6;22;83;76;;;3;20;;;;36
2015-10;11217;3518;1656;1647;59;10;;35;;63;5;;101;;;11;13;2305;;1;627;6;8;9;15;113;58;2;4;3;28;;6;;70
2015-11;11138;3924;1786;1759;49;27;;82;;47;4;;43;;;1;15;2726;;5;593;21;12;18;33;77;102;14;2;22;31;;2;;51
2015-12;8056;2811;1270;1242;44;14;;52;;23;14;;77;;;;29;1988;;;361;6;;14;38;58;52;1;;23;15;;1;;50
2016-01;7214;2534;1056;1049;64;29;;17;;29;14;;49;;;;17;1783;;;318;8;1;30;37;31;87;1;;5;6;;4;;42
2016-02;8236;2772;1294;1287;40;13;;54;;28;8;1;122;;;6;27;1821;;7;423;8;;21;49;75;43;;;2;9;;;;39
2016-03;11844;4069;1839;1828;104;38;;33;;56;4;;137;;;4;9;2751;;8;606;16;9;2;57;112;21;1;;7;15;;2;;123
2016-04;10215;3900;1743;1728;62;16;;56;;57;1;;93;;;;9;2615;;5;568;36;11;34;62;125;33;5;;6;5;;1;;179
2016-05;8618;3302;1399;1394;33;21;;43;;36;;;62;;;1;21;2299;;2;452;17;3;35;56;73;52;3;1;2;8;;6;;110
2016-06;9254;3030;1292;1282;38;21;;49;;24;2;;117;;;2;15;2016;;;486;14;10;18;66;67;39;6;;2;23;1;2;;37
2016-07;10902;4023;1903;1869;106;24;;30;;42;6;3;95;;;6;24;2708;;;650;39;14;35;27;125;61;10;;13;9;;14;;68
2016-08;7870;2996;1437;1418;38;49;;30;;49;;47;171;;;3;21;1871;;;457;18;7;20;64;115;36;10;;2;13;;5;;13
2016-09;7385;2698;1280;1273;40;8;;12;;17;;21;74;;;;2;1838;;;458;27;15;23;42;84;19;4;;4;18;;1;;35
2016-10;2570;1045;465;458;26;16;;;;17;;7;30;;;;4;701;;;156;2;9;7;4;33;15;7;;1;8;;;;22
