Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
1998-07;1342;54;45;45;;;;;;;;;;;;;;;;;20;;;;28;;;;;;;;;;
1998-08;494;10;3;3;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;
1998-09;1817;178;154;124;;1;;;;;;;;;;;;;;;27;;;;126;;;;;;;;;;
1998-10;1974;214;174;165;;2;;;;;;;;;;;;;;;35;;;;137;;;;;;;;;;
1998-11;2845;300;235;226;;2;;;;;;;;;;2;;;;;59;;;;172;;;;;;;;;;
1998-12;2151;268;208;204;;5;;1;;;;;;;;4;;;;;45;;;;153;;;;;;;;;;
1999-01;2102;219;193;181;;;;2;;;;;;;;3;;;;;36;;;;153;;;;;;;;;;
1999-02;2538;373;294;279;;;;12;;;;;;;;;;;;;27;;;;255;;;;;;;;;;
1999-03;2800;304;244;236;;;;13;;;;;;;;1;1;;;;15;;;;215;;;;;;;;;;
1999-04;1969;161;122;115;;3;;;;;;;;;;1;1;;;;13;;;;104;;;;;;;;;;
1999-05;1887;208;154;143;;;;;;;;;;;;;;;;;11;;;;143;;;;;;;;;;
1999-06;2729;267;200;189;;;;;;;2;;;;;1;;;;;18;;;;179;;;;;;;;;;
1999-07;2766;339;293;286;;;;;;;;;;;;;;;;;11;;;;282;;;;;;;;;;
1999-08;4155;411;354;336;;5;;;;;2;;;;;1;;;;;39;;;;312;;;;;;;;;;
1999-09;3387;444;396;384;;4;;;;;;;;;;5;;;;;21;;;;370;;;;;;;;;;
1999-10;4678;562;476;435;;15;;;;;5;;;;;2;;;;;43;;;;411;;;;;;;;;;
1999-11;5196;560;458;430;;11;;;;;;;;;;3;;;;;38;;;1;406;;;;;;;;;;1
1999-12;3682;332;230;212;;6;;;;;1;;;;;4;;;;;34;;;;187;;;;;;;;;;
2000-01;3583;293;242;232;;9;;;;;2;;;;;;;;;;19;;;1;217;;;;;;;;;;
2000-02;4091;369;313;305;;5;;;;;;;;;;5;;;;;17;;;;290;;;;;;;;;;
2000-03;4239;273;215;208;;7;;;;;;;;;;3;;;;;17;;5;;187;;;;;;;;;;
2000-04;3919;280;191;188;;7;;;;;;;;;;;;1;;;46;;;;137;;;;;;;;;;
2000-05;3926;278;215;203;;8;;;;;;;;;;1;;;;;29;;;;177;;;;;;;;;;
2000-06;5264;513;372;342;1;3;;;;;;;;;;3;;;;;23;;;;346;;;;;;;;;;3
2000-07;5966;414;327;306;2;9;;;;;;;;;;2;;;;;25;;;;289;;;;;2;;;;;1
2000-08;5351;472;306;286;1;10;;;;;;;;;;4;;;;;47;;;;245;;;;;1;;;;;
2000-09;5373;349;260;250;1;10;;;;;1;;;;;4;;;;;35;;1;1;208;;;;;;;;;;
2000-10;5223;250;165;157;3;10;;;;;;;;;;;;;;;21;;2;;130;;;;;;;;;;
2000-11;5696;537;447;432;13;1;;;;;;;;;;;;;;;19;;2;;413;;;;;;;;;;2
2000-12;5020;322;199;192;1;;;;;;9;;;;;;;;;;11;;2;;176;;;;;;;;;;
2001-01;6794;459;317;307;;10;;;;;1;;;;;;;;;;18;;7;;281;;;;;;;;;;
